index,season_no,episode_no,episode_name,Character,Text
258,1,1,A Grain of Truth,,"Yeah, you're probably right."
259,1,1,A Grain of Truth,,But what if you're not?
260,1,1,A Grain of Truth,,"You know, the Countess de Stael once said to me"
261,1,1,A Grain of Truth,,that destiny is just the embodiment of the soul's desire to grow.
262,1,1,A Grain of Truth,,Did you sing to her before she left?
263,1,1,A Grain of Truth,,"I did, actually, and she..."
264,1,1,A Grain of Truth,,"Why, what are you implying?"
265,1,1,A Grain of Truth,,Oh... [laughs]
266,1,1,A Grain of Truth,,"We are so having this conversation. Come on, Geralt. Tell me. Be honest."
267,1,1,A Grain of Truth,,How's my singing?
268,1,1,A Grain of Truth,,[water splashes]
269,1,1,A Grain of Truth,,It's like ordering a pie and finding it has no filling.
270,1,1,A Grain of Truth,,[stutters in shock]
271,1,1,A Grain of Truth,,You need a nap!
272,1,1,A Grain of Truth,,"I mean, are you trying to hurt my feelings, Geralt? It's..."
273,1,1,A Grain of Truth,,"It's down-- downright indecorous of you, if I'm completely honest, and--"
274,1,1,A Grain of Truth,,[stammers] Wow. Wow.  What is-- what is that?
275,1,1,A Grain of Truth,,It's a wizard's seal.
276,1,1,A Grain of Truth,,The djinn.
277,1,1,A Grain of Truth,,[Jaskier] Do you mind if I--
278,1,1,A Grain of Truth,,Jaskier.
279,1,1,A Grain of Truth,,Take it back about my fillingless pie.
280,1,1,A Grain of Truth,,"Take it back, you get your djinny-djinn-djinn."
281,1,1,A Grain of Truth,,Let go.
282,1,1,A Grain of Truth,,"No! No, let go, you horse's arse!"
283,1,1,A Grain of Truth,,Hm.
284,1,1,A Grain of Truth,,That's a bit of an anticlimax.
285,1,1,A Grain of Truth,,[breeze stirring]
286,1,1,A Grain of Truth,,Or is it?
287,1,1,A Grain of Truth,,[wind rising]
288,1,1,A Grain of Truth,,"Djinn, I have freed thee, and as of this day, I am thy lord."
289,1,1,A Grain of Truth,,"Firstly, may Valdo Marx, the troubadour of Cidaris,"
290,1,1,A Grain of Truth,,be struck down with apoplexy and die.
291,1,1,A Grain of Truth,,"Secondly, the Countess de Stael must welcome me back with glee,"
292,1,1,A Grain of Truth,,open arms and very little clothing.
293,1,1,A Grain of Truth,,Thirdly--
294,1,1,A Grain of Truth,,Jaskier!
295,1,1,A Grain of Truth,,Wha--
296,1,1,A Grain of Truth,,Stop!
297,1,1,A Grain of Truth,,[panting]
298,1,1,A Grain of Truth,,There are only three wishes.
299,1,1,A Grain of Truth,,"Oh, come on, you always say you want nothing from life."
300,1,1,A Grain of Truth,,How was I to know you wanted three wishes all to yourself?
301,1,1,A Grain of Truth,,I just want some damn peace!
302,1,1,A Grain of Truth,,"Well, here's your peace!"
303,1,1,A Grain of Truth,,[amphora smashes]
304,1,1,A Grain of Truth,,[growls]
305,1,1,A Grain of Truth,,[wind whistling]
306,1,1,A Grain of Truth,,[Geralt groans]
307,1,1,A Grain of Truth,,[choking]
308,1,1,A Grain of Truth,,[coughs and gasps]
309,1,1,A Grain of Truth,,Geralt...
310,1,1,A Grain of Truth,,Geralt... it's the djinn!
311,1,1,A Grain of Truth,,[yells]
312,1,1,A Grain of Truth,,[screeching and growling]
313,1,1,A Grain of Truth,,[Jaskier wheezes]
314,1,1,A Grain of Truth,,[coughs]
315,1,1,A Grain of Truth,,[wheezing]
316,1,1,A Grain of Truth,,[Geralt] Jaskier.
317,1,1,A Grain of Truth,,[coughing]
318,1,1,A Grain of Truth,,Is there a doctor here?
319,1,1,A Grain of Truth,,"Yes, yes. Chireadan, the elf healer."
320,1,1,A Grain of Truth,,Over there.
321,1,1,A Grain of Truth,,[Jaskier wheezing]
322,1,1,A Grain of Truth,,[groans]
323,1,1,A Grain of Truth,,A djinn in a bottle?  It's like a fairy tale.
324,1,1,A Grain of Truth,,Without the happy ending. Can you help him?
325,1,1,A Grain of Truth,,[wheezing]
326,1,1,A Grain of Truth,,[gasping for breath]
327,1,1,A Grain of Truth,,"Oh, dear."
328,1,1,A Grain of Truth,,What?
329,1,1,A Grain of Truth,,I assure you I have received the best medical education
330,1,1,A Grain of Truth,,"right here in Rinde, but..."
