index;season_no;episode_no;episode_name;Character;Text
156;1;4;Of Banquets, Bastards and Burials;;[laughing heartily]
157;1;4;Of Banquets, Bastards and Burials;herald;[herald] Prince Windhalm of Attre!
158;1;4;Of Banquets, Bastards and Burials;Mousesack;I've been advising the Skelligen crown for years.
159;1;4;Of Banquets, Bastards and Burials;Mousesack;A tad rough around the edges, but they're of the earth. Like me.
160;1;4;Of Banquets, Bastards and Burials;;Castellan Haxo.
161;1;4;Of Banquets, Bastards and Burials;Geralt;Old and crusty.
162;1;4;Of Banquets, Bastards and Burials;;[cheering]
163;1;4;Of Banquets, Bastards and Burials;Geralt;How long before this horse trading is done?
164;1;4;Of Banquets, Bastards and Burials;Geralt;I find royalty best taken in...
165;1;4;Of Banquets, Bastards and Burials;Geralt;small doses.
166;1;4;Of Banquets, Bastards and Burials;Mousesack;I wouldn't count on leaving before dawn.
167;1;4;Of Banquets, Bastards and Burials;Mousesack;These suitors will vie all night for Princess Pavetta's hand.
168;1;4;Of Banquets, Bastards and Burials;Mousesack;Marrying into this monarchy is a mighty prize.
169;1;4;Of Banquets, Bastards and Burials;Mousesack;Who wouldn't want to be king of the most powerful force in the land?
170;1;4;Of Banquets, Bastards and Burials;Geralt;Hm.
171;1;4;Of Banquets, Bastards and Burials;;[cheering]
172;1;4;Of Banquets, Bastards and Burials;;[band strikes up]
173;1;4;Of Banquets, Bastards and Burials;Geralt;So, which one of these little shits is your coin on?
174;1;4;Of Banquets, Bastards and Burials;Mousesack;Come with me, there's much for you to see.
175;1;4;Of Banquets, Bastards and Burials;;[cheering]
176;1;4;Of Banquets, Bastards and Burials;Mousesack;[Mousesack] It's not a fair bet.
177;1;4;Of Banquets, Bastards and Burials;Mousesack;That red-headed scanderlout over there, Crach an Craite, will marry Pavetta.
178;1;4;Of Banquets, Bastards and Burials;Mousesack;The Lioness has already arranged it with the boy's uncle,
179;1;4;Of Banquets, Bastards and Burials;Mousesack;Eist Tuirseach.
180;1;4;Of Banquets, Bastards and Burials;Mousesack;No one would dare make a move on an alliance that powerful.
181;1;4;Of Banquets, Bastards and Burials;Geralt;Handy with a blade.
182;1;4;Of Banquets, Bastards and Burials;Geralt;Handy with women, too.
183;1;4;Of Banquets, Bastards and Burials;Mousesack;All an act.
184;1;4;Of Banquets, Bastards and Burials;Mousesack;Queen Calanthe refused his proposal three times after King Roegner died,
185;1;4;Of Banquets, Bastards and Burials;Mousesack;despite the two of them gliding around each other
186;1;4;Of Banquets, Bastards and Burials;Mousesack;like courting swans.
187;1;4;Of Banquets, Bastards and Burials;Mousesack;No, no, no.
188;1;4;Of Banquets, Bastards and Burials;Mousesack;She was not for living in her husband's shadow again.
189;1;4;Of Banquets, Bastards and Burials;;[scoffs]
190;1;4;Of Banquets, Bastards and Burials;;Something about you reminds me
191;1;4;Of Banquets, Bastards and Burials;;of a scoundrel I once saw fleeing my wife's chambers!
192;1;4;Of Banquets, Bastards and Burials;Jaskier;Um, well...
193;1;4;Of Banquets, Bastards and Burials;;Drop your trousers.
194;1;4;Of Banquets, Bastards and Burials;Jaskier;What?
195;1;4;Of Banquets, Bastards and Burials;;I didn't get a proper look at the little shit's face,
196;1;4;Of Banquets, Bastards and Burials;;but that pimply arse I'd remember anywhere.
197;1;4;Of Banquets, Bastards and Burials;Jaskier;Well... uh, uh... Ah, Geralt.
198;1;4;Of Banquets, Bastards and Burials;;[chuckles nervously]
199;1;4;Of Banquets, Bastards and Burials;Geralt;Forgive me, my lord.
200;1;4;Of Banquets, Bastards and Burials;Geralt;This... happens all the time.
201;1;4;Of Banquets, Bastards and Burials;Geralt;It's true, he has the face of a cad and a coward.
202;1;4;Of Banquets, Bastards and Burials;Geralt;Mm.
203;1;4;Of Banquets, Bastards and Burials;Geralt;But, truth be known,
204;1;4;Of Banquets, Bastards and Burials;Geralt;he was kicked in the balls by an ox as a child.
205;1;4;Of Banquets, Bastards and Burials;Jaskier;Well, that's...
206;1;4;Of Banquets, Bastards and Burials;Jaskier;tr-- true.
207;1;4;Of Banquets, Bastards and Burials;;Apologies.
208;1;4;Of Banquets, Bastards and Burials;;Here, drown your...
209;1;4;Of Banquets, Bastards and Burials;;sorrows on me, eunuch.
210;1;4;Of Banquets, Bastards and Burials;Jaskier;Oh, wow. Thank you. Thank you so much.
211;1;4;Of Banquets, Bastards and Burials;Jaskier;First of all, you hog all the fanfare,
212;1;4;Of Banquets, Bastards and Burials;Jaskier;then you go and ruin my courtly reputation.
213;1;4;Of Banquets, Bastards and Burials;Geralt;I saved your life. You're on your own from here on.
214;1;4;Of Banquets, Bastards and Burials;Geralt;Try not to get any daggers in your back before dawn.
215;1;4;Of Banquets, Bastards and Burials;;[fanfare]
216;1;4;Of Banquets, Bastards and Burials;;[herald] All rise for Her Majesty, the Lioness,
217;1;4;Of Banquets, Bastards and Burials;;Queen Calanthe of Cintra!
218;1;4;Of Banquets, Bastards and Burials;Calanthe;Beer!
219;1;4;Of Banquets, Bastards and Burials;;[loud cheer]
220;1;4;Of Banquets, Bastards and Burials;Calanthe;Apologies, noble sirs.
221;1;4;Of Banquets, Bastards and Burials;Calanthe;A few upstart townships in the south needed reminding who was Queen.
222;1;4;Of Banquets, Bastards and Burials;;[cheering and laughter]
223;1;4;Of Banquets, Bastards and Burials;Calanthe;I find it's good for one's blood and humors.
224;1;4;Of Banquets, Bastards and Burials;;[jeering]
225;1;4;Of Banquets, Bastards and Burials;Calanthe;Ready your suitor's tales of glory, good lords.
226;1;4;Of Banquets, Bastards and Burials;Calanthe;My daughter is eager to have this over with.
227;1;4;Of Banquets, Bastards and Burials;Calanthe;As am I.
228;1;4;Of Banquets, Bastards and Burials;Calanthe;Bard, music!
229;1;4;Of Banquets, Bastards and Burials;;[cheer]
230;1;4;Of Banquets, Bastards and Burials;Jaskier;♪ She ♪
231;1;4;Of Banquets, Bastards and Burials;Calanthe;No, no, no! A jig!
232;1;4;Of Banquets, Bastards and Burials;Calanthe;You can save your bloody maudlin nonsense for my funeral.
233;1;4;Of Banquets, Bastards and Burials;Jaskier;Three, four...
234;1;4;Of Banquets, Bastards and Burials;;[playing lively tune]
235;1;4;Of Banquets, Bastards and Burials;Calanthe;It will be done soon.
236;1;4;Of Banquets, Bastards and Burials;Calanthe;You think I wanted to marry your father?
237;1;4;Of Banquets, Bastards and Burials;Calanthe;I'll have none of your waterworks here.
238;1;4;Of Banquets, Bastards and Burials;Calanthe;You're the daughter of the Lioness, behave like it!
239;1;4;Of Banquets, Bastards and Burials;Pavetta;Perhaps I should have some starving serfs brought in to slaughter, then.
240;1;4;Of Banquets, Bastards and Burials;Pavetta;Or I could decapitate some elves
241;1;4;Of Banquets, Bastards and Burials;Pavetta;and have their heads hung about as a lesson to those who would defy me.
242;1;4;Of Banquets, Bastards and Burials;Calanthe;I will not have your hysteria turn this night upside down.
243;1;4;Of Banquets, Bastards and Burials;Calanthe;Besides, that boorish lout is the key
244;1;4;Of Banquets, Bastards and Burials;Calanthe;to Cintra holding power after I taste clay.
245;1;4;Of Banquets, Bastards and Burials;Calanthe;He's from good stock.
246;1;4;Of Banquets, Bastards and Burials;Calanthe;You could do worse.
247;1;4;Of Banquets, Bastards and Burials;Pavetta;I could do better!
248;1;4;Of Banquets, Bastards and Burials;Calanthe;You can have who you want when you're married.
249;1;4;Of Banquets, Bastards and Burials;Calanthe;You have your mother's blood. You'll be fine.
250;1;4;Of Banquets, Bastards and Burials;;[birds calling]
251;1;4;Of Banquets, Bastards and Burials;dryad;Where were you headed, Fiona, to end up so lost?
252;1;4;Of Banquets, Bastards and Burials;Ciri;I was running...
253;1;4;Of Banquets, Bastards and Burials;Ciri;from the war.
254;1;4;Of Banquets, Bastards and Burials;dryad;You...
255;1;4;Of Banquets, Bastards and Burials;dryad;really don't remember how you came to be in Brokilon Forest?
256;1;4;Of Banquets, Bastards and Burials;dryad;Yet you heard it call to you.
257;1;4;Of Banquets, Bastards and Burials;dryad;There were many forests like it...
258;1;4;Of Banquets, Bastards and Burials;dryad;before the Conjunction of the Spheres.
259;1;4;Of Banquets, Bastards and Burials;dryad;We adapted, fought off the mutants and men who sought our end.
260;1;4;Of Banquets, Bastards and Burials;dryad;Now only we remain.
261;1;4;Of Banquets, Bastards and Burials;dryad;Dryads.
262;1;4;Of Banquets, Bastards and Burials;;[man yelling and groaning]
263;1;4;Of Banquets, Bastards and Burials;Ciri;Dara!
264;1;4;Of Banquets, Bastards and Burials;;[groaning]
265;1;4;Of Banquets, Bastards and Burials;Ciri;I'm so glad you're alive!
266;1;4;Of Banquets, Bastards and Burials;Ciri;Is he going to be all right?
267;1;4;Of Banquets, Bastards and Burials;dryad;Bite down on this.
268;1;4;Of Banquets, Bastards and Burials;;[gasping]
269;1;4;Of Banquets, Bastards and Burials;;[screams]
270;1;4;Of Banquets, Bastards and Burials;;[sobs]
271;1;4;Of Banquets, Bastards and Burials;;[yelling]
272;1;4;Of Banquets, Bastards and Burials;;[hissing]
273;1;4;Of Banquets, Bastards and Burials;dryad;[Dryad] The waters of Brokilon are potent.
274;1;4;Of Banquets, Bastards and Burials;dryad;All newcomers to the forest must drink the waters.
275;1;4;Of Banquets, Bastards and Burials;dryad;If they bear ill intent towards Brokilon,
276;1;4;Of Banquets, Bastards and Burials;dryad;they die.
277;1;4;Of Banquets, Bastards and Burials;dryad;If they're pure in heart, they survive...
278;1;4;Of Banquets, Bastards and Burials;dryad;and may stay here.
279;1;4;Of Banquets, Bastards and Burials;dryad;And over time, the waters of Brokilon
280;1;4;Of Banquets, Bastards and Burials;dryad;will lessen the suffering  they have endured
281;1;4;Of Banquets, Bastards and Burials;dryad;and make them forget.
282;1;4;Of Banquets, Bastards and Burials;dryad;I think you'd like that. Am I right...
283;1;4;Of Banquets, Bastards and Burials;dryad;Fiona?
284;1;4;Of Banquets, Bastards and Burials;dryad;Because you're scared of more than just war,
285;1;4;Of Banquets, Bastards and Burials;dryad;aren't you?
286;1;4;Of Banquets, Bastards and Burials;dryad;You will both drink the waters,
287;1;4;Of Banquets, Bastards and Burials;dryad;and all will be revealed.
288;1;4;Of Banquets, Bastards and Burials;Crach and craite;[growling] You lie, you little shite!
289;1;4;Of Banquets, Bastards and Burials;Crach and craite;You've never faced so much as a bad meal in your life,
290;1;4;Of Banquets, Bastards and Burials;Crach and craite;never mind a manticore.
291;1;4;Of Banquets, Bastards and Burials;man;[man] I've had manticores thrice as fat and ugly as you perish under my steel!
292;1;4;Of Banquets, Bastards and Burials;man;[man 1] Under your bullshit, more like.
293;1;4;Of Banquets, Bastards and Burials;man;How many stings has it got, then?
294;1;4;Of Banquets, Bastards and Burials;man;Two.
295;1;4;Of Banquets, Bastards and Burials;man;Hah! Go away and shite!
296;1;4;Of Banquets, Bastards and Burials;man;It's five. I know.
297;1;4;Of Banquets, Bastards and Burials;;Your Majesty, that's Geralt of Rivia.
298;1;4;Of Banquets, Bastards and Burials;;I've actually killed one.
299;1;4;Of Banquets, Bastards and Burials;;You--
300;1;4;Of Banquets, Bastards and Burials;;[crowd yelling]
301;1;4;Of Banquets, Bastards and Burials;;Enough!
302;1;4;Of Banquets, Bastards and Burials;;[chuckles]
303;1;4;Of Banquets, Bastards and Burials;Calanthe;We have a renowned guest here tonight.
304;1;4;Of Banquets, Bastards and Burials;Calanthe;Perhaps he can declare which esteemed lord is telling the truth.
305;1;4;Of Banquets, Bastards and Burials;Geralt;[Geralt] Neither.
306;1;4;Of Banquets, Bastards and Burials;Crach and craite;Are you calling me a liar, old man?
307;1;4;Of Banquets, Bastards and Burials;man;Aah!
308;1;4;Of Banquets, Bastards and Burials;man;The Butcher of Blaviken bleats utter nonsense.
309;1;4;Of Banquets, Bastards and Burials;;[laughter]
310;1;4;Of Banquets, Bastards and Burials;Geralt;Perhaps the lords encountered...
311;1;4;Of Banquets, Bastards and Burials;Geralt;rare subspecies of manticore.
312;1;4;Of Banquets, Bastards and Burials;;[murmuring]
313;1;4;Of Banquets, Bastards and Burials;;Aye.
314;1;4;Of Banquets, Bastards and Burials;;[sighs]
315;1;4;Of Banquets, Bastards and Burials;;[laughing]
316;1;4;Of Banquets, Bastards and Burials;Calanthe;Perhaps our esteemed guest would like to entertain us
317;1;4;Of Banquets, Bastards and Burials;Calanthe;with how he slayed the elves at the edge of the world?
318;1;4;Of Banquets, Bastards and Burials;;[laughter and cheering]
319;1;4;Of Banquets, Bastards and Burials;Geralt;There was no slaying.
320;1;4;Of Banquets, Bastards and Burials;Geralt;I had my arse kicked by a ragged band of elves.
321;1;4;Of Banquets, Bastards and Burials;;[groaning]
322;1;4;Of Banquets, Bastards and Burials;Geralt;I was about to have my throat cut
323;1;4;Of Banquets, Bastards and Burials;Geralt;when Filavandrel let me go.
324;1;4;Of Banquets, Bastards and Burials;;[jeering]
325;1;4;Of Banquets, Bastards and Burials;;But the song!
326;1;4;Of Banquets, Bastards and Burials;;Yeah, the song.
327;1;4;Of Banquets, Bastards and Burials;Geralt;At least when Filavandrel's blade kissed my throat, I didn't shit myself.
328;1;4;Of Banquets, Bastards and Burials;Geralt;Which is all I can hope for you, good lords.
329;1;4;Of Banquets, Bastards and Burials;Geralt;At your final breath,
330;1;4;Of Banquets, Bastards and Burials;Geralt;a shitless death.
331;1;4;Of Banquets, Bastards and Burials;man;[man] Not going to shit meself...
332;1;4;Of Banquets, Bastards and Burials;Geralt;But I doubt it.
333;1;4;Of Banquets, Bastards and Burials;;[laughter]
334;1;4;Of Banquets, Bastards and Burials;Eist;It would have been your blade at Filavandrel's throat
335;1;4;Of Banquets, Bastards and Burials;Eist;had you been there, Your Majesty.
336;1;4;Of Banquets, Bastards and Burials;;[loud cheer]
337;1;4;Of Banquets, Bastards and Burials;Eist;Not that any elven bastard would crawl from their lair to meet you on the field.
338;1;4;Of Banquets, Bastards and Burials;Calanthe;Any man willing to paint himself in the shadow of his failures
339;1;4;Of Banquets, Bastards and Burials;Calanthe;will make for far more interesting conversation this night.
340;1;4;Of Banquets, Bastards and Burials;Calanthe;Come, Witcher.
341;1;4;Of Banquets, Bastards and Burials;Calanthe;Take a seat by my side while I change.
342;1;4;Of Banquets, Bastards and Burials;Geralt;Hm.
343;1;4;Of Banquets, Bastards and Burials;;[Dryads conversing]
344;1;4;Of Banquets, Bastards and Burials;Dara;Why did she call you Fiona?
345;1;4;Of Banquets, Bastards and Burials;Ciri;Mousesack, he... helped raise me and...
346;1;4;Of Banquets, Bastards and Burials;Ciri;he warned me not to let anyone know who I was outside the castle.
347;1;4;Of Banquets, Bastards and Burials;Ciri;And now, the Black Knight is after me.
348;1;4;Of Banquets, Bastards and Burials;Dara;Castle?
349;1;4;Of Banquets, Bastards and Burials;Ciri;I'm Princess Cirilla...
350;1;4;Of Banquets, Bastards and Burials;Ciri;of Cintra.
351;1;4;Of Banquets, Bastards and Burials;;[gasps]
352;1;4;Of Banquets, Bastards and Burials;Ciri;What's the matter?
353;1;4;Of Banquets, Bastards and Burials;Dara;Your grandmother slaughtered my family!
354;1;4;Of Banquets, Bastards and Burials;Dara;No, that's not true.
355;1;4;Of Banquets, Bastards and Burials;Dara;She ordered it.
356;1;4;Of Banquets, Bastards and Burials;Dara;After Filavandrel's uprising--
357;1;4;Of Banquets, Bastards and Burials;Ciri;She wouldn't do that.
358;1;4;Of Banquets, Bastards and Burials;Dara;Her soldiers...
359;1;4;Of Banquets, Bastards and Burials;Dara;they laughed when they did it.
360;1;4;Of Banquets, Bastards and Burials;Dara;Killing, raping...
361;1;4;Of Banquets, Bastards and Burials;Dara;They laughed the hardest
362;1;4;Of Banquets, Bastards and Burials;Dara;when they were swinging babies from their legs,
363;1;4;Of Banquets, Bastards and Burials;Dara;smashing their heads in.
364;1;4;Of Banquets, Bastards and Burials;Dara;I was the only one left.
365;1;4;Of Banquets, Bastards and Burials;Dara;Because I hid.
366;1;4;Of Banquets, Bastards and Burials;Dara;I should've saved them.
367;1;4;Of Banquets, Bastards and Burials;Dara;Or fought and died.
368;1;4;Of Banquets, Bastards and Burials;Ciri;Uh...
