index;season_no;episode_no;episode_name;Character;Text
133;1;6;Rare Species;Jaskier;Oh, no, no, no, no, no.  Thank you so much. It's been very nice.
134;1;6;Rare Species;Jaskier;Thank you for the wine and the pies,
135;1;6;Rare Species;Jaskier;but as the man said, we really can't get involved.
136;1;6;Rare Species;Jaskier;Geralt, shall we?
137;1;6;Rare Species;Geralt;I'm in.
138;1;6;Rare Species;Jaskier;Mother of...
139;1;6;Rare Species;Borch;The hunt begins at sunrise.
140;1;6;Rare Species;;[sighs]
141;1;6;Rare Species;Jaskier;Your man might've mentioned that the road was too narrow for horses
142;1;6;Rare Species;Jaskier;in his initial sales pitch.
143;1;6;Rare Species;Geralt;Welcome to the world, Jaskier.
144;1;6;Rare Species;Yarpen;Damn it to Korath!
145;1;6;Rare Species;Jaskier;What's got your goat?
146;1;6;Rare Species;Yarpen;Someone's stolen my pack.
147;1;6;Rare Species;Yarpen;Probably those fuckin' Reavers!
148;1;6;Rare Species;Yarpen;Aye, well...
149;1;6;Rare Species;Yarpen;three days' journey and only one route to the top.
150;1;6;Rare Species;Yarpen;Leaves plenty of time for me to piss in his gruel! [cackles]
151;1;6;Rare Species;Yarpen;Aah.
152;1;6;Rare Species;Jaskier;Name's Yarpen Zigrin.
153;1;6;Rare Species;Geralt;Geralt of Rivia.
154;1;6;Rare Species;Jaskier;And my name is Julian Alfred Pankratz--
155;1;6;Rare Species;Yarpen;Aye. I know.
156;1;6;Rare Species;Yarpen;You'll fetch a goodly amount for that mare if you sell now!
157;1;6;Rare Species;Jaskier;Charming how everyone wants to get their hands on Roach these days, isn't it?
158;1;6;Rare Species;Geralt;He means we won't make it out alive.
159;1;6;Rare Species;Jaskier;Wait, what? No one mentioned anything about impending death!
160;1;6;Rare Species;yennefer;How is it that I've walked this earth for decades
161;1;6;Rare Species;yennefer;without coming across a witcher,
162;1;6;Rare Species;yennefer;and then the first one I meet, I can't get rid of?
163;1;6;Rare Species;Jaskier;[Jaskier] I'd say something strange was afoot,
164;1;6;Rare Species;Jaskier;but then again, witchers are bound to bump into monsters eventually.
165;1;6;Rare Species;;[laughs]
166;1;6;Rare Species;yennefer;Jaskier.
167;1;6;Rare Species;Jaskier;[Jaskier] Yennefer.
168;1;6;Rare Species;yennefer;The crow's feet are new.
169;1;6;Rare Species;Jaskier;Yeah, well, your jokes are...
170;1;6;Rare Species;Jaskier;old.
171;1;6;Rare Species;;[scoffs]
172;1;6;Rare Species;;[nickers]
173;1;6;Rare Species;Geralt;Thanks, Roach.
174;1;6;Rare Species;Geralt;What are you doing here, Yen?
175;1;6;Rare Species;yennefer;[Yennefer] I'm here with my escort.
176;1;6;Rare Species;yennefer;Noble Sir Eyck of Denesle.
177;1;6;Rare Species;yennefer;To assist him in killing the dragon.
178;1;6;Rare Species;Sir Eyck;For kingdom and glory!
179;1;6;Rare Species;yennefer;Till we meet again, Geralt.
180;1;6;Rare Species;Geralt;See you, Roach.
181;1;6;Rare Species;;[bugle blowing]
182;1;6;Rare Species;;[bugle blowing continues]
183;1;6;Rare Species;Ciri;[Ciri] Who is Geralt, exactly?
184;1;6;Rare Species;Ciri;Did my grandmother know him well?
185;1;6;Rare Species;Ciri;Why did she never mention him to me before... that night?
186;1;6;Rare Species;Doppler;Protecting you has always been our primary purpose.
187;1;6;Rare Species;Ciri;Why'd she let him claim the Law of Surprise?
188;1;6;Rare Species;Ciri;What's that even mean?
189;1;6;Rare Species;Doppler;When one has saved another from certain death,
190;1;6;Rare Species;Doppler;the Law of Surprise can be claimed
191;1;6;Rare Species;Doppler;to pay that debt.
192;1;6;Rare Species;Ciri;[Ciri] Who did Geralt save?
193;1;6;Rare Species;Doppler;[sighs] Your father.
194;1;6;Rare Species;Doppler;Duny. In payment, he bound you to Geralt.
195;1;6;Rare Species;Doppler;It's your destiny.
196;1;6;Rare Species;;[scoffs]
197;1;6;Rare Species;Ciri;Then why hasn't he found me yet?
198;1;6;Rare Species;Doppler;Questions, questions.
199;1;6;Rare Species;Doppler;You'll be together soon.
200;1;6;Rare Species;Doppler;Exactly as your grandmother wished.
201;1;6;Rare Species;Doppler;Make haste, children.
202;1;6;Rare Species;Jaskier;[Jaskier] It is so kind of you to share the spoils of this expedition
203;1;6;Rare Species;Jaskier;with an old man such as Borch.
204;1;6;Rare Species;Jaskier;You're like two fiercely loyal...
205;1;6;Rare Species;Jaskier;uh, friends.
206;1;6;Rare Species;Jaskier;I wanna say friends. Relatives.
207;1;6;Rare Species;Jaskier;Contract security.
208;1;6;Rare Species;Tea;To hunt with him is an honor unsullied by payment.
209;1;6;Rare Species;Jaskier;But why? [chuckles]
210;1;6;Rare Species;Tea;He is the most beautiful.
211;1;6;Rare Species;;[sighs]
212;1;6;Rare Species;Borch;You worry if you blink, you'll never see her again.
213;1;6;Rare Species;Borch;You're in love with her.
214;1;6;Rare Species;Geralt;Or...
215;1;6;Rare Species;Geralt;the danger here isn't the dragon.
216;1;6;Rare Species;Borch;[Borch] That's why I brought you along, Geralt of Rivia.
217;1;6;Rare Species;Borch;Nothing scares you.
218;1;6;Rare Species;Geralt;[Geralt] Huh.
219;1;6;Rare Species;Geralt;Then you don't know Yennefer of Vengerberg.
220;1;6;Rare Species;;[Borch laughs]
221;1;6;Rare Species;Borch;May she be the worst encounter, then.
222;1;6;Rare Species;Jaskier;[Jaskier] Melitele preserve us.
223;1;6;Rare Species;Jaskier;What happened here?
224;1;6;Rare Species;Geralt;[Geralt] Dragons avoid people.
225;1;6;Rare Species;Geralt;It should have left when they attacked.
226;1;6;Rare Species;Geralt;I don't get it. Why the retaliation?
227;1;6;Rare Species;Borch;When your species is on the verge of collapse,
228;1;6;Rare Species;Borch;perhaps everything becomes more desperate.
229;1;6;Rare Species;Jaskier;[Jaskier] Yeah, I mean, you can use twigs,
230;1;6;Rare Species;Jaskier;uh, but I-- I mean, I personally prefer...
231;1;6;Rare Species;Jaskier;using flowers, you know?
232;1;6;Rare Species;Jaskier;Roses.
233;1;6;Rare Species;Jaskier;Daffodils.
234;1;6;Rare Species;;[hissing]
235;1;6;Rare Species;Jaskier;Flora and, yikes, fauna.
236;1;6;Rare Species;Jaskier;A cactus, if she's really into it.
237;1;6;Rare Species;Jaskier;Ladies, you look famished.
238;1;6;Rare Species;Jaskier;Allow me to wander aimlessly into this thicket
239;1;6;Rare Species;Jaskier;and retrieve for you, uh...
240;1;6;Rare Species;Jaskier;a tasty afternoon treat.
241;1;6;Rare Species;Jaskier;Uh... uh...
242;1;6;Rare Species;Jaskier;Right. Hm.
243;1;6;Rare Species;Jaskier;I am hungry. Anyone else hungry?
244;1;6;Rare Species;;[sighs]
245;1;6;Rare Species;Jaskier;I could genuinely eat a...
246;1;6;Rare Species;Jaskier;Okay.
247;1;6;Rare Species;;[grunts]
248;1;6;Rare Species;;[animal barks]
249;1;6;Rare Species;;[whimpering]
250;1;6;Rare Species;Jaskier;There's something back here.
251;1;6;Rare Species;Jaskier;It sort of looks like a faun.
252;1;6;Rare Species;Geralt;Jaskier...
253;1;6;Rare Species;Jaskier;[Jaskier] Hello.
254;1;6;Rare Species;Jaskier;Hello, little fellow.
255;1;6;Rare Species;;[animal whimpering]
256;1;6;Rare Species;Jaskier;Aw! Aren't you just the cutest...
257;1;6;Rare Species;;[animal growls]
258;1;6;Rare Species;;[stammers] Most...
259;1;6;Rare Species;Jaskier;terrifying thing I've ever seen in my entire life.
260;1;6;Rare Species;Jaskier;Right, run away! Run away! Geralt!
261;1;6;Rare Species;;[animal growling]
262;1;6;Rare Species;Jaskier;It's one of your... friends again.
263;1;6;Rare Species;;[exclaims]
264;1;6;Rare Species;;[low growl]
265;1;6;Rare Species;Yarpen;What in the name of Bloemenmagde is that?
266;1;6;Rare Species;Geralt;[Geralt] It's an hirikka.
267;1;6;Rare Species;Geralt;It's probably starving. Sheathe your weapons.
268;1;6;Rare Species;;[grunts]
269;1;6;Rare Species;;[roars]
270;1;6;Rare Species;;[whimpers]
271;1;6;Rare Species;;[yells]
272;1;6;Rare Species;;[hirikka cries]
273;1;6;Rare Species;;[Eyck grunting]
274;1;6;Rare Species;;[slashing and thumping]
275;1;6;Rare Species;;[yelling]
276;1;6;Rare Species;;[continues yelling]
277;1;6;Rare Species;;[panting]
278;1;6;Rare Species;Sir Eyck;For kingdom and glory!
279;1;6;Rare Species;yennefer;Sir Eyck!
280;1;6;Rare Species;Geralt;[sighs] Yeah...
281;1;6;Rare Species;yennefer;You could have been killed!
282;1;6;Rare Species;Geralt;If we'd fed it, it would've gone away.
283;1;6;Rare Species;Yarpen;Thanks.
284;1;6;Rare Species;Yarpen;That knight may be a fuckin' dumbbell,
285;1;6;Rare Species;Yarpen;but I'll be damned, the dragon won't stand a chance.
286;1;6;Rare Species;Borch;[Borch] Um...  I'm not sure I'd eat that, good sir.
287;1;6;Rare Species;;[scoffs]
288;1;6;Rare Species;Sir Eyck;Knights never waste a kill.
289;1;6;Rare Species;;[coughs]
290;1;6;Rare Species;Sir Eyck;It's precisely why I'll make a great lord to Niedamir's vassal state.
291;1;6;Rare Species;Sir Eyck;A great knight must lead by example.
292;1;6;Rare Species;Sir Eyck;For--
293;1;6;Rare Species;Tea;Kingdom and glory.
294;1;6;Rare Species;Tea;We know.
295;1;6;Rare Species;Sir Eyck;My subjects will be the luckiest serfs in all the lands.
296;1;6;Rare Species;Sir Eyck;Especially with the beautiful Yennefer as my mage.
297;1;6;Rare Species;yennefer;I cannot wait to serve you, My Lord.
298;1;6;Rare Species;Boholt;How would you like to serve me tonight...
299;1;6;Rare Species;Boholt;Witch?
300;1;6;Rare Species;Geralt;Careful, Boholt.
301;1;6;Rare Species;;[grunts]
302;1;6;Rare Species;;[chuckles]
303;1;6;Rare Species;Boholt;So, the Witcher wants to play knight too, hmm?
304;1;6;Rare Species;Geralt;No.
305;1;6;Rare Species;Geralt;She's plenty able of murdering you herself.
306;1;6;Rare Species;;[Boholt laughs]
307;1;6;Rare Species;Yarpen;What's so amusin', you overgrown cock hair?
308;1;6;Rare Species;Boholt;I'm just wondering who I will kill first.
309;1;6;Rare Species;Boholt;The monster,
310;1;6;Rare Species;Boholt;or the monster hunter.
311;1;6;Rare Species;Geralt;Hm.
312;1;6;Rare Species;;[Eyck's stomach gurgles]
313;1;6;Rare Species;;[sighs]
314;1;6;Rare Species;Sir Eyck;Oh, dear.
315;1;6;Rare Species;Sir Eyck;Um... I'm afraid I must take my leave.
316;1;6;Rare Species;Sir Eyck;Lady Yennefer, may I escort you to your tent?
317;1;6;Rare Species;yennefer;Will you be joining me?
318;1;6;Rare Species;Sir Eyck;Uh... My Lady, I would...
319;1;6;Rare Species;;[stomach gurgling]
320;1;6;Rare Species;Sir Eyck;...never degrade your honor in such a way.
321;1;6;Rare Species;Jaskier;[snorts] I hate to break it to you, but that ship has sailed,
322;1;6;Rare Species;Jaskier;wrecked and sunk to the bottom of the ocean.
323;1;6;Rare Species;Jaskier;Ow.
324;1;6;Rare Species;;[farting]
325;1;6;Rare Species;Sir Eyck;Oh...
326;1;6;Rare Species;Sir Eyck;[straining] I need a shit.
327;1;6;Rare Species;;[laughs]
328;1;6;Rare Species;;[Eyck whimpers]
329;1;6;Rare Species;Yarpen;[Yarpen] So, shall we tell the poor bastard
330;1;6;Rare Species;Yarpen;that he's vying for a vassal state that won't exist in a decade?
331;1;6;Rare Species;Geralt;States rise and fall like the tide.
332;1;6;Rare Species;Geralt;Nothing new.
333;1;6;Rare Species;Yarpen;This is fuckin' new!
334;1;6;Rare Species;Yarpen;The rightful son of Nilfgaard has returned, burnin' through the south.
335;1;6;Rare Species;yennefer;With Fringilla as his mage.
336;1;6;Rare Species;yennefer;[laughs] Nilfgaard's a joke.
337;1;6;Rare Species;Yarpen;I saw it with my own eyes down in Ebbing.
338;1;6;Rare Species;Yarpen;Those zealot freaks are inching closer by the day.
339;1;6;Rare Species;Yarpen;Won't be long till they try and take Sodden.
340;1;6;Rare Species;Yarpen;Next it'll be Temeria.
341;1;6;Rare Species;Yarpen;Redania.
342;1;6;Rare Species;Yarpen;Cintra.
343;1;6;Rare Species;Jaskier;No.
344;1;6;Rare Species;Jaskier;Queen Calanthe would die before letting them take what's hers.
345;1;6;Rare Species;Borch;Perhaps if Nilfgaard's religious zeal had been tempered earlier
346;1;6;Rare Species;Borch;by a stronger hand...
347;1;6;Rare Species;yennefer;If you'll excuse me,
348;1;6;Rare Species;yennefer;I must get my beauty sleep.
349;1;6;Rare Species;Yarpen;I don't think it'll make me prettier,
350;1;6;Rare Species;Yarpen;but I need sleep too.
351;1;6;Rare Species;Jaskier;So... we're all about to have new evil overlords,
352;1;6;Rare Species;Jaskier;and dragons are, in fact, a thing.
353;1;6;Rare Species;Jaskier;Good day all round.
354;1;6;Rare Species;;[laughing]
355;1;6;Rare Species;Jaskier;Oh, you've all seen a dragon before, have you?
356;1;6;Rare Species;Jaskier;Geralt, will you please tell them?
357;1;6;Rare Species;Geralt;Their numbers are dwindling.
358;1;6;Rare Species;Geralt;Treasure seekers saw to that. But they do exist.
359;1;6;Rare Species;Geralt;"What people call green dragons,"""""
360;1;6;Rare Species;Geralt;like the one we have here,
361;1;6;Rare Species;Geralt;they're the most common.
362;1;6;Rare Species;Geralt;Red dragons, less so.
363;1;6;Rare Species;Geralt;Black dragons are the rarest.
364;1;6;Rare Species;Borch;Gold dragons are rarest.
365;1;6;Rare Species;Geralt;Gold dragons are a myth.
366;1;6;Rare Species;Geralt;For a gold dragon to exist,
367;1;6;Rare Species;Geralt;it would... have to be the result of...
368;1;6;Rare Species;Geralt;an accidental, unique mutation.
369;1;6;Rare Species;Geralt;And in my experience,
370;1;6;Rare Species;Geralt;mutations, they're intentional.
371;1;6;Rare Species;Geralt;But it doesn't matter.
372;1;6;Rare Species;Geralt;Mutant or myth,
373;1;6;Rare Species;Geralt;gold dragons met the same fate as anything too different to endure.
374;1;6;Rare Species;Geralt;They died out.
375;1;6;Rare Species;Borch;There are other ways of enduring.
376;1;6;Rare Species;Borch;If it's legacy you're after,
377;1;6;Rare Species;Borch;perhaps you should take the overgrown cock hair's advice and become a knight.
378;1;6;Rare Species;;[laughing]
379;1;6;Rare Species;Borch;Sir Witcher...
380;1;6;Rare Species;Borch;the White-Haired...
381;1;6;Rare Species;Borch;of Rivia.
382;1;6;Rare Species;;[chuckling]
383;1;6;Rare Species;Borch;You'd make a rather shitty one, refusing to slay dragons.
384;1;6;Rare Species;;[laughing]
385;1;6;Rare Species;Borch;But probably not as shitty a one as Sir Eyck of Denesle!
386;1;6;Rare Species;;[laughing]
387;1;6;Rare Species;Doppler;[Mousesack] Keep walking. The Nilfgaardians could be anywhere.
388;1;6;Rare Species;Doppler;We're not safe yet.
389;1;6;Rare Species;Dara;[Dara] How did you escape the attack, Mousesack?
390;1;6;Rare Species;Ciri;[Ciri] Dara, please.
391;1;6;Rare Species;Dara;[Dara] Ciri says you vanished into thin air.
392;1;6;Rare Species;Dara;Why did you abandon your Princess?
393;1;6;Rare Species;Doppler;We were...
394;1;6;Rare Species;Doppler;I was pulled through a portal by Nilfgaard,
395;1;6;Rare Species;Doppler;kidnapped and held prisoner for days.
396;1;6;Rare Species;Dara;And how did you escape them?
397;1;6;Rare Species;Doppler;Geralt.
398;1;6;Rare Species;Doppler;He sent me to get Ciri.
399;1;6;Rare Species;Dara;The Witcher?
400;1;6;Rare Species;Dara;Trained to fight and bound to Ciri.
401;1;6;Rare Species;Dara;And he rescued you so you could then rescue her?
402;1;6;Rare Species;Dara;Alone?
403;1;6;Rare Species;Doppler;Ask him yourself.
404;1;6;Rare Species;Doppler;He's in a town
405;1;6;Rare Species;Doppler;just past this thicket of trees.
406;1;6;Rare Species;Doppler;We must find him.
407;1;6;Rare Species;Doppler;To safety.
408;1;6;Rare Species;Dara;[quietly] Something's off about this, Ciri.
409;1;6;Rare Species;Ciri;The waters there were--
410;1;6;Rare Species;Dara;Yes, they've worn off,
411;1;6;Rare Species;Dara;which means I'm thinking straight.
412;1;6;Rare Species;Dara;Do you know what happens to people who escape a siege?
413;1;6;Rare Species;Dara;Because they don't just vanish.
414;1;6;Rare Species;Dara;They get captured and they get turned.
415;1;6;Rare Species;dara;Remember what the Dryad Queen said.
416;1;6;Rare Species;dara;"Ask the right questions."""
418;1;6;Rare Species;dara;It's not just your life, Ciri.  It's mine too.
419;1;6;Rare Species;;[clinking]
420;1;6;Rare Species;Doppler;[Mousesack] Princess, I forgot.
421;1;6;Rare Species;Doppler;I brought this for you.
422;1;6;Rare Species;Ciri;My grandmother's sash.
423;1;6;Rare Species;;[gasps]
424;1;6;Rare Species;;[birds chirping]
425;1;6;Rare Species;yennefer;Has anyone seen my escort?
426;1;6;Rare Species;Yarpen;[Yarpen] Ah! Bloody ball sacks!
427;1;6;Rare Species;Jaskier;Who slits a man's throat while he's relieving his bowels?
428;1;6;Rare Species;Jaskier;Is nothing sacred anymore?
429;1;6;Rare Species;Yarpen;Ugh.
430;1;6;Rare Species;yennefer;Fuck!
431;1;6;Rare Species;Vea;[Vea] We're halfway to the dragon's lair, but it's getting dangerous.
432;1;6;Rare Species;Vea;We cannot continue like this.
433;1;6;Rare Species;Yarpen;[Yarpen] The warrior woman is right.
434;1;6;Rare Species;Yarpen;Someone killed that self-righteous fud,
435;1;6;Rare Species;Yarpen;and it wasn't any of us.
436;1;6;Rare Species;Yarpen;Somebody's not playin' fair.
437;1;6;Rare Species;Yarpen;Our people used to mine these mountains.
438;1;6;Rare Species;Yarpen;We know a shortcut that will cut half a day off our journey.
439;1;6;Rare Species;Yarpen;Let the Reavers take the long way around.
440;1;6;Rare Species;Yarpen;We'll nab the treasure before they even set foot in the cave.
441;1;6;Rare Species;Yarpen;We'll watch each other's backs until we reach the next peak,
442;1;6;Rare Species;Yarpen;then every man for himself.
443;1;6;Rare Species;Yarpen;What say ye?
444;1;6;Rare Species;Borch;Let's go.
445;1;6;Rare Species;Yarpen;Aah!
446;1;6;Rare Species;Geralt;Go on. I'll catch up.
447;1;6;Rare Species;Geralt;Did you kill Eyck?
448;1;6;Rare Species;yennefer;Kill him?
449;1;6;Rare Species;yennefer;That's rather pedestrian.
450;1;6;Rare Species;yennefer;And you're the one who's been  staring daggers at him since we arrived.
451;1;6;Rare Species;yennefer;It was the Reavers.
452;1;6;Rare Species;yennefer;That bastard Boholt killed my escort
453;1;6;Rare Species;yennefer;before he could accomplish the one damn task I actually needed him for.
454;1;6;Rare Species;Geralt;And what was that?
455;1;6;Rare Species;Geralt;Yen!
456;1;6;Rare Species;Geralt;What are you really doing here?
457;1;6;Rare Species;yennefer;I'm here for the dragon.
458;1;6;Rare Species;yennefer;There are certain healing properties it's rumored to possess.
459;1;6;Rare Species;Geralt;I thought your transformation
460;1;6;Rare Species;Geralt;healed all parts of you?
461;1;6;Rare Species;yennefer;At the cost of losing others, yes.
462;1;6;Rare Species;Geralt;Yennefer...
463;1;6;Rare Species;Geralt;do not tell me you've traveled all this way
464;1;6;Rare Species;Geralt;for made-up fertility cures using fresh dragon hearts?
465;1;6;Rare Species;yennefer;They're not made up!
466;1;6;Rare Species;Geralt;They are.
467;1;6;Rare Species;Geralt;And seriously?
468;1;6;Rare Species;Geralt;You, a mother?
469;1;6;Rare Species;yennefer;Do you think I'd make a bad one?
470;1;6;Rare Species;Geralt;Definitely.
471;1;6;Rare Species;Geralt;Yen...
472;1;6;Rare Species;Geralt;A child? What could you possibly want with a child?
473;1;6;Rare Species;yennefer;They took my choice. I want it back.
474;1;6;Rare Species;yennefer;Not that I'd expect you to understand.
475;1;6;Rare Species;Geralt;I didn't choose to become a witcher.
476;1;6;Rare Species;Geralt;[sighs] Listen...
477;1;6;Rare Species;Geralt;the people who made us,
478;1;6;Rare Species;Geralt;they made us sterile for a lot of reasons.
479;1;6;Rare Species;Geralt;One of the kinder ones
480;1;6;Rare Species;Geralt;is because this lifestyle isn't suited to a child.
481;1;6;Rare Species;Geralt;What?
