index;season_no;episode_no;episode_name;Character;Text
41;1;2;Kaer Morhen;Istredd;From wherever you were to here.
42;1;2;Kaer Morhen;Istredd;The Tower of the Gull.
43;1;2;Kaer Morhen;Istredd;Aretuza.
44;1;2;Kaer Morhen;Istredd;Oh, you're a virgin.
45;1;2;Kaer Morhen;yennefer;I'm sorry.
46;1;2;Kaer Morhen;yennefer;I'm s-- I'm sorry.
47;1;2;Kaer Morhen;Istredd;Your backhand is even more impressive than your magic.
48;1;2;Kaer Morhen;yennefer;My what?
49;1;2;Kaer Morhen;woman;[woman] We're not supposed to be out here...
50;1;2;Kaer Morhen;;[gasps]
51;1;2;Kaer Morhen;Istredd;What's wrong?
52;1;2;Kaer Morhen;Istredd;If you could conjure that portal out of thin air, she'll be coming for you.
53;1;2;Kaer Morhen;yennefer;She? She who?
54;1;2;Kaer Morhen;yennefer;What are you doing?
55;1;2;Kaer Morhen;;[speaking Elder]
56;1;2;Kaer Morhen;;[rumbling]
57;1;2;Kaer Morhen;yennefer;What's that?
58;1;2;Kaer Morhen;Istredd;It's a-- a different kind of portal.
59;1;2;Kaer Morhen;Istredd;One that can't be tracked.
60;1;2;Kaer Morhen;Istredd;See, the one you made  has put a target on your back,
61;1;2;Kaer Morhen;Istredd;but this will take you home.
62;1;2;Kaer Morhen;Istredd;Look, you can trust me.
63;1;2;Kaer Morhen;yennefer;What's your name?
64;1;2;Kaer Morhen;Istredd;Istredd.
65;1;2;Kaer Morhen;Istredd;Wait. What's your--
66;1;2;Kaer Morhen;;[rumbling]
67;1;2;Kaer Morhen;;[sighs]
68;1;2;Kaer Morhen;;[clucking]
69;1;2;Kaer Morhen;man;Get out of there, girl.
70;1;2;Kaer Morhen;;[grunts]
71;1;2;Kaer Morhen;yennefer;I-- I can do it.
72;1;2;Kaer Morhen;;[grunts]
73;1;2;Kaer Morhen;;[neighs]
74;1;2;Kaer Morhen;;[groans]
75;1;2;Kaer Morhen;tissaia;How much for a pig?
76;1;2;Kaer Morhen;yennefer's father;They'll be at market tomorrow.
77;1;2;Kaer Morhen;tissaia;Well, I'm here today.
78;1;2;Kaer Morhen;yennefer's father;Ten marks.
79;1;2;Kaer Morhen;tissaia;How much for this beast?
80;1;2;Kaer Morhen;yennefer's father;Six.
81;1;2;Kaer Morhen;tissaia;Four.
82;1;2;Kaer Morhen;yennefer's mother;What are you doing?
83;1;2;Kaer Morhen;yennefer's father;Sold. Four marks.
84;1;2;Kaer Morhen;yennefer's mother;Are you mad? You can't let them have her.
85;1;2;Kaer Morhen;yennefer's father;As I said, sold. Four marks.
86;1;2;Kaer Morhen;yennefer's mother;The woman's a witch. You know what they will do.
87;1;2;Kaer Morhen;yennefer's mother;She's our daughter.
88;1;2;Kaer Morhen;yennefer's father;She's no daughter of mine.
89;1;2;Kaer Morhen;yennefer;Mother. [yelps] Please help me.
90;1;2;Kaer Morhen;tissaia;[witch] Excellent. I'll be going.
91;1;2;Kaer Morhen;yennefer;You can't take me!
92;1;2;Kaer Morhen;yennefer;I won't go.
93;1;2;Kaer Morhen;yennefer;Let me out!
94;1;2;Kaer Morhen;yennefer;Let me out!
95;1;2;Kaer Morhen;;[sobs]
96;1;2;Kaer Morhen;yennefer;Four marks.
97;1;2;Kaer Morhen;;[whimpers]
98;1;2;Kaer Morhen;;[screams]
99;1;2;Kaer Morhen;;[sobs]
100;1;2;Kaer Morhen;nilfgard soldier;[man] Princess!
101;1;2;Kaer Morhen;nilfgard soldier;Princess Cirilla!
102;1;2;Kaer Morhen;nilfgard soldier;Princess Cirilla!
103;1;2;Kaer Morhen;nilfgard soldier;[second man] Come on! Now, Princess!
104;1;2;Kaer Morhen;nilfgard soldier;You, check down there.
105;1;2;Kaer Morhen;;[horse neighs]
106;1;2;Kaer Morhen;nilfgard soldier;Princess?
107;1;2;Kaer Morhen;nilfgard soldier;Where are you, Princess?
108;1;2;Kaer Morhen;nilfgard soldier;Princess Cirilla!
109;1;2;Kaer Morhen;nilfgard soldier;Moving to the stream.
110;1;2;Kaer Morhen;nilfgard soldier;You, keep your eyes open!
111;1;2;Kaer Morhen;;[horses neigh]
112;1;2;Kaer Morhen;;Princess Cirilla!
113;1;2;Kaer Morhen;;[gasps]
114;1;2;Kaer Morhen;ciri;Who's there?
115;1;2;Kaer Morhen;ciri;Stop right there.
116;1;2;Kaer Morhen;ciri;You mean they're poison?
117;1;2;Kaer Morhen;;[squeaking]
118;1;2;Kaer Morhen;ciri;Oh, uh... no, thank you.
119;1;2;Kaer Morhen;ciri;I don't eat rat.
120;1;2;Kaer Morhen;;[sighs]
121;1;2;Kaer Morhen;ciri;Wait.
122;1;2;Kaer Morhen;ciri;Wh-Where in Cintra did you live?
123;1;2;Kaer Morhen;ciri;Where are your parents?
124;1;2;Kaer Morhen;ciri;Why don't you talk?
125;1;2;Kaer Morhen;ciri;I haven't spoken to anybody in three days.
126;1;2;Kaer Morhen;ciri;I guess...
127;1;2;Kaer Morhen;ciri;I'm on the run.
128;1;2;Kaer Morhen;ciri;I'm supposed to be going towards someone,
129;1;2;Kaer Morhen;ciri;but instead,  I'm running from someone else.
130;1;2;Kaer Morhen;ciri;He has this...
131;1;2;Kaer Morhen;ciri;this big bird on his head.
132;1;2;Kaer Morhen;ciri;I don't know what he wants from me.
133;1;2;Kaer Morhen;ciri;We should smother the fire.
134;1;2;Kaer Morhen;ciri;I can't be caught by him.
135;1;2;Kaer Morhen;ciri;I can't.
136;1;2;Kaer Morhen;;[shivers]
137;1;2;Kaer Morhen;;[tapping]
138;1;2;Kaer Morhen;;[murmuring voices]
139;1;2;Kaer Morhen;ciri;Look, it's the Cintran flag. Come on, we're saved.
140;1;2;Kaer Morhen;ciri;Rat Boy?
141;1;2;Kaer Morhen;;[lute plays]
142;1;2;Kaer Morhen;jaskier;[man] <song> You think you're safe <song>
143;1;2;Kaer Morhen;jaskier;<song> Without a care <song>
144;1;2;Kaer Morhen;jaskier;<song> But here in Posada <song>
145;1;2;Kaer Morhen;jaskier;<song> You'd be wise to beware <song>
146;1;2;Kaer Morhen;jaskier;<song> The pike with the spike <song>
147;1;2;Kaer Morhen;jaskier;<song> That lurks in your drawers <song>
148;1;2;Kaer Morhen;jaskier;<song> Or the flying drake <song>
149;1;2;Kaer Morhen;jaskier;<song> That will fill you with horror <song>
150;1;2;Kaer Morhen;jaskier;<song> Need old Nan the Hag <song>
151;1;2;Kaer Morhen;jaskier;<song> To stir up a potion <song>
152;1;2;Kaer Morhen;jaskier;<song> So that your lady <song>
153;1;2;Kaer Morhen;jaskier;<song> May get an abortion <song>
154;1;2;Kaer Morhen;man;Abort yourself!
155;1;2;Kaer Morhen;jaskier;Oh, oi!
156;1;2;Kaer Morhen;jaskier;Stop! Fuck off!
157;1;2;Kaer Morhen;woman;[woman] Shut up!
158;1;2;Kaer Morhen;jaskier;I'm so glad that I could bring you all together like this.
159;1;2;Kaer Morhen;;[man] Sit down and shut up!
160;1;2;Kaer Morhen;jaskier;Unbelievable.
161;1;2;Kaer Morhen;jaskier;I love the way you just... sit in the corner and brood.
162;1;2;Kaer Morhen;geralt;I'm here to drink alone.
163;1;2;Kaer Morhen;jaskier;Good. Yeah, good.
164;1;2;Kaer Morhen;jaskier;No one else hesitated to comment on the quality of my performance, except...
165;1;2;Kaer Morhen;jaskier;for you. Come on.
166;1;2;Kaer Morhen;jaskier;You don't want to keep a man with...
167;1;2;Kaer Morhen;jaskier;bread in his pants waiting.
168;1;2;Kaer Morhen;jaskier;You must have some review for me. Three words or less.
169;1;2;Kaer Morhen;geralt;They don't exist.
170;1;2;Kaer Morhen;geralt;What don't exist?
171;1;2;Kaer Morhen;geralt;The creatures in your song.
172;1;2;Kaer Morhen;jaskier;And how would you know?
173;1;2;Kaer Morhen;geralt;Oh, fun. White hair...
174;1;2;Kaer Morhen;geralt;big, old loner, two very...
175;1;2;Kaer Morhen;geralt;very scary-looking swords.
176;1;2;Kaer Morhen;geralt;I know who you are.
177;1;2;Kaer Morhen;geralt;You're the Witcher, Geralt of Rivia.
178;1;2;Kaer Morhen;geralt;Called it.
179;1;2;Kaer Morhen;man;A job I've got for ya. I beg you.
180;1;2;Kaer Morhen;man;A devil-- he's been stealing all our grain.
181;1;2;Kaer Morhen;man;In advance, I'll pay you. A hundred ducat.
182;1;2;Kaer Morhen;geralt;One fifty.
183;1;2;Kaer Morhen;man;I've no doubt you'll come through.
184;1;2;Kaer Morhen;man;You take no prisoners, so I hear.
185;1;2;Kaer Morhen;jaskier;Ah. Need a hand? I've got two.
186;1;2;Kaer Morhen;jaskier;One for each of the, uh, devil's horns.
187;1;2;Kaer Morhen;geralt;Go away.
188;1;2;Kaer Morhen;jaskier;I won't be but silent back-up.
189;1;2;Kaer Morhen;jaskier;I heard your note, and, yes, you're right,
190;1;2;Kaer Morhen;jaskier;maybe real adventures  would make better stories.
191;1;2;Kaer Morhen;jaskier;And you, sir, smell chock-full of them.
192;1;2;Kaer Morhen;jaskier;Amongst other things. I mean, what is that? Is that onion?
193;1;2;Kaer Morhen;jaskier;It doesn't matter. Whatever it is,  you smell of death and destiny.
194;1;2;Kaer Morhen;jaskier;Heroics and heartbreak.
195;1;2;Kaer Morhen;geralt;It's onion.
196;1;2;Kaer Morhen;jaskier;Right, yeah. Yeah.
197;1;2;Kaer Morhen;jaskier;Ooh, I could be your barker,
198;1;2;Kaer Morhen;jaskier;spreading the tales of Geralt of Rivia,
199;1;2;Kaer Morhen;jaskier;the-the Butcher of Blaviken.
200;1;2;Kaer Morhen;geralt;Come here.
201;1;2;Kaer Morhen;jaskier;Yeah?
202;1;2;Kaer Morhen;;[groans]
203;1;2;Kaer Morhen;;[wheezing]
204;1;2;Kaer Morhen;jaskier;Ho ho. Uhh.
205;1;2;Kaer Morhen;geralt;Come on, Roach.
206;1;2;Kaer Morhen;tissaia;Do you know how many people  wouldn't blink if you died?
207;1;2;Kaer Morhen;tissaia;You get to live.
208;1;2;Kaer Morhen;yennefer;Who are you?
209;1;2;Kaer Morhen;tissaia;Tissaia de Vries.
210;1;2;Kaer Morhen;tissaia;Rectoress of Aretuza.
211;1;2;Kaer Morhen;yennefer;[sobs] You should've let me die. At least I had control over that.
212;1;2;Kaer Morhen;tissaia;Oh, that's adorable, piglet.
213;1;2;Kaer Morhen;tissaia;You weren't taking control. You were losing it.
214;1;2;Kaer Morhen;tissaia;Be in the greenhouse in 20 minutes.
215;1;2;Kaer Morhen;;[door slams]
216;1;2;Kaer Morhen;;[winces]
217;1;2;Kaer Morhen;tissaia;[Tissaia] I sense your terror.
218;1;2;Kaer Morhen;tissaia;And you are right to be afraid.
219;1;2;Kaer Morhen;tissaia;Chaos is the most dangerous thing in this world.
220;1;2;Kaer Morhen;tissaia;It is all around us all the time.
221;1;2;Kaer Morhen;tissaia;Volatile and powerful.
222;1;2;Kaer Morhen;tissaia;But... each one of you
223;1;2;Kaer Morhen;tissaia;showed an aptitude for channeling it.
224;1;2;Kaer Morhen;tissaia;Your conduit moment  created a new ripple in chaos,
225;1;2;Kaer Morhen;tissaia;reaching me here in Aretuza.
226;1;2;Kaer Morhen;tissaia;Anica, you saved a drowning boy  with your mind.
227;1;2;Kaer Morhen;tissaia;Fringilla froze a cat.
228;1;2;Kaer Morhen;fringilla;On accident.
229;1;2;Kaer Morhen;tissaia;Sabrina... turned her mother fat.
230;1;2;Kaer Morhen;tissaia;But just because you are conduits of chaos...
231;1;2;Kaer Morhen;tissaia;does not mean that you are capable of magic.
232;1;2;Kaer Morhen;yennefer;I want to go home.
233;1;2;Kaer Morhen;tissaia;This is your home.
234;1;2;Kaer Morhen;tissaia;Listen closely. Your survival depends on it.
235;1;2;Kaer Morhen;tissaia;Magic is organizing chaos.
236;1;2;Kaer Morhen;tissaia;And while oceans of mystery remain,
237;1;2;Kaer Morhen;tissaia;we have deduced that this requires two things.
238;1;2;Kaer Morhen;tissaia;Balance and control.
239;1;2;Kaer Morhen;tissaia;Without them, chaos will kill you.
240;1;2;Kaer Morhen;tissaia;This is the simplest of trials
241;1;2;Kaer Morhen;tissaia;to see whether  you are worthy of the ascension.
242;1;2;Kaer Morhen;tissaia;Between your flower and your stone lies the balance.
243;1;2;Kaer Morhen;tissaia;Lift your stone without touching it.
244;1;2;Kaer Morhen;tissaia;Use the incantation [speaking Elder].
245;1;2;Kaer Morhen;;[all speaking Elder]
246;1;2;Kaer Morhen;;[gasps]
247;1;2;Kaer Morhen;;[rattling]
248;1;2;Kaer Morhen;;[speaking Elder]
249;1;2;Kaer Morhen;fringilla;[gasps] I'm doing it.
250;1;2;Kaer Morhen;sabrina;Your hand...
251;1;2;Kaer Morhen;;[screaming]
252;1;2;Kaer Morhen;tissaia;This is the balance.
253;1;2;Kaer Morhen;tissaia;Demonstrated beautifully. Thank you, Fringilla.
254;1;2;Kaer Morhen;tissaia;There is no conjuring something from nothing.
255;1;2;Kaer Morhen;tissaia;There is a give and a take.
256;1;2;Kaer Morhen;;[speaking Elder]
257;1;2;Kaer Morhen;;[speaking Elder]
258;1;2;Kaer Morhen;;[girls speaking Elder]
259;1;2;Kaer Morhen;;[speaking Elder]
260;1;2;Kaer Morhen;;[sighs]
261;1;2;Kaer Morhen;;[speaking Elder]
262;1;2;Kaer Morhen;;[speaking Elder]
263;1;2;Kaer Morhen;;[speaking Elder]
264;1;2;Kaer Morhen;;[speaking Elder]
265;1;2;Kaer Morhen;;[speaking Elder]
266;1;2;Kaer Morhen;tissaia;You've lost a lot of blood, piglet.
267;1;2;Kaer Morhen;;[speaking Elder]
268;1;2;Kaer Morhen;;[speaking Elder]
269;1;2;Kaer Morhen;;[gasps]
270;1;2;Kaer Morhen;;[speaking Elder]
271;1;2;Kaer Morhen;;[speaking Elder]
272;1;2;Kaer Morhen;;[speaking Elder]
273;1;2;Kaer Morhen;;[speaking Elder]
274;1;2;Kaer Morhen;tissaia;Sometimes a flower is just a flower...
275;1;2;Kaer Morhen;tissaia;and the best thing it can do for us is to die.
276;1;2;Kaer Morhen;;[faint scratching]
277;1;2;Kaer Morhen;;[scratching continues]
278;1;2;Kaer Morhen;yennefer;Istredd.
279;1;2;Kaer Morhen;yennefer;You were right. She found me.
280;1;2;Kaer Morhen;istredd;And you found me.
281;1;2;Kaer Morhen;yennefer;My name.
282;1;2;Kaer Morhen;yennefer;It's Yennefer.
283;1;2;Kaer Morhen;istredd;It's good to meet you properly...
284;1;2;Kaer Morhen;istredd;Yennefer.
285;1;2;Kaer Morhen;;[dog barking]
286;1;2;Kaer Morhen;;[hammering]
287;1;2;Kaer Morhen;;[horse neighs]
288;1;2;Kaer Morhen;;[baby crying]
289;1;2;Kaer Morhen;;[indistinct chatter]
290;1;2;Kaer Morhen;woman;Hey, no cutting.
291;1;2;Kaer Morhen;ciri;Don't touch me. This food was provided by the queen.
292;1;2;Kaer Morhen;woman;May she rot in hell.
293;1;2;Kaer Morhen;boy;Your cloak...
294;1;2;Kaer Morhen;boy;My father made it.
295;1;2;Kaer Morhen;boy;Ziven Ozol. He clothes Cintra's finest.
296;1;2;Kaer Morhen;boy;You look like you've been through hell.
297;1;2;Kaer Morhen;boy;Like all of us.
298;1;2;Kaer Morhen;;[man coughs]
299;1;2;Kaer Morhen;boy;They're elf ears.
300;1;2;Kaer Morhen;boy;I killed them all.
301;1;2;Kaer Morhen;boy;Doing my part to avenge human lives lost in Filavandrel's uprising.
302;1;2;Kaer Morhen;ciri;Filavandrel?
303;1;2;Kaer Morhen;boy;"The elves call him King."""""
304;1;2;Kaer Morhen;boy;Last year, he tried to claim Cintran land.
305;1;2;Kaer Morhen;boy;My brother got an arrow in the brain.
306;1;2;Kaer Morhen;boy;Every day, I make sure his death's not in vain.
307;1;2;Kaer Morhen;boy;Come. Meet my family.
308;1;2;Kaer Morhen;boy;Come.
309;1;2;Kaer Morhen;boy;Mother, I brought someone to join us.
310;1;2;Kaer Morhen;boy;This is...
311;1;2;Kaer Morhen;ciri;Fiona.
312;1;2;Kaer Morhen;woman;Look at you in your little cloak.
313;1;2;Kaer Morhen;boy;[boy] Our father just died.
314;1;2;Kaer Morhen;woman;Fighting to defend that wretched bitch and her wretched family.
315;1;2;Kaer Morhen;boy;Mother, stop.  It wasn't Queen Calanthe's fault.
316;1;2;Kaer Morhen;boy;Nilfgaard only got past Cintran borders because of elven spies.
317;1;2;Kaer Morhen;boy;Technically, it was the elves' land first.
318;1;2;Kaer Morhen;boy;Our brother died for that land.
319;1;2;Kaer Morhen;woman;And your father died for Calanthe's selfishness.
320;1;2;Kaer Morhen;woman;One conflict after another.
321;1;2;Kaer Morhen;woman;Robbing us of our homes,  our men, and our lives.
322;1;2;Kaer Morhen;woman;When will it stop?
323;1;2;Kaer Morhen;boy;When I'm a knight.
324;1;2;Kaer Morhen;boy;I'll have enough coin to rebuild our house.
325;1;2;Kaer Morhen;ciri;You're to be a knight?
326;1;2;Kaer Morhen;boy;I have to apprentice, but I'll be ready when Cintra rises again.
327;1;2;Kaer Morhen;woman;[mother] To order and dignity.
328;1;2;Kaer Morhen;boy;Oh, child. Your shoes.
329;1;2;Kaer Morhen;woman;Let's get you a fresh pair, why don't we?
330;1;2;Kaer Morhen;ciri;That'd be wonderful. Thank you.
331;1;2;Kaer Morhen;woman;Abbott.
332;1;2;Kaer Morhen;woman;Don't worry. He's one of the clean ones.
333;1;2;Kaer Morhen;jaskier;[bard] Reading between the lines and the gut punches, chum,
334;1;2;Kaer Morhen;jaskier;I'd say you have got  a bit of a... an image problem.
335;1;2;Kaer Morhen;jaskier;Were I to join you on this...
336;1;2;Kaer Morhen;jaskier;feat to defeat the devil of Posada,
337;1;2;Kaer Morhen;jaskier;I could relieve you of that title.
338;1;2;Kaer Morhen;jaskier;All the North would be too busy singing the tales of...
339;1;2;Kaer Morhen;jaskier;Geralt of Rivia,  the-the White Wolf or-or something.
340;1;2;Kaer Morhen;geralt;Butcher is right.
341;1;2;Kaer Morhen;jaskier;Mind if I hop up? I'm not wearing the right footwear.
342;1;2;Kaer Morhen;geralt;Don't touch Roach.
343;1;2;Kaer Morhen;jaskier;Yeah, right, yeah.
344;1;2;Kaer Morhen;jaskier;The elves called this Dol Blathanna before bequeathing it to the humans
345;1;2;Kaer Morhen;jaskier;and retreating into their golden palaces in the mountains.
346;1;2;Kaer Morhen;jaskier;There I go again, just... delivering exposition.
347;1;2;Kaer Morhen;jaskier;Geralt?
348;1;2;Kaer Morhen;jaskier;Geralt? Wh-Where are you going?
349;1;2;Kaer Morhen;jaskier;Geralt, don't leave me.
350;1;2;Kaer Morhen;jaskier;Hello?
351;1;2;Kaer Morhen;jaskier;What are we looking for again?
352;1;2;Kaer Morhen;jaskier;Blessed silence.
353;1;2;Kaer Morhen;;[grasshoppers chirping]
354;1;2;Kaer Morhen;jaskier;Yeah, I don't really go in for that.  Have you ever hunted a devil before?
355;1;2;Kaer Morhen;geralt;Devils don't exist.
356;1;2;Kaer Morhen;jaskier;Right.
357;1;2;Kaer Morhen;jaskier;Obviously. Then, uh... then what are we doing?
358;1;2;Kaer Morhen;geralt;Sometimes there's monsters, sometimes there's money.
359;1;2;Kaer Morhen;geralt;Rarely both.
360;1;2;Kaer Morhen;geralt;That's the life.
361;1;2;Kaer Morhen;;[projectile hits]
362;1;2;Kaer Morhen;geralt;Shit!
363;1;2;Kaer Morhen;jaskier;Act Two begins!
364;1;2;Kaer Morhen;jaskier;What was that?  Looks like a tiny cannonball from a...
365;1;2;Kaer Morhen;jaskier;Oh, my gosh.
366;1;2;Kaer Morhen;jaskier;Geralt... it is a devil.
367;1;2;Kaer Morhen;jaskier;Ohh.
368;1;2;Kaer Morhen;jaskier;I have to see this magical, this mythi--
369;1;2;Kaer Morhen;;[projectile hits]
370;1;2;Kaer Morhen;Torque the Sylvan;Leave me be!
371;1;2;Kaer Morhen;;[yells]
372;1;2;Kaer Morhen;geralt;You talk.
373;1;2;Kaer Morhen;;[yelling]
374;1;2;Kaer Morhen;Torque the Sylvan;Of course I talk!
375;1;2;Kaer Morhen;geralt;What happened with you? Your mother fuck a goat?
376;1;2;Kaer Morhen;Torque the Sylvan;I am Torque the Sylvan, a rare and intelligent creature!
377;1;2;Kaer Morhen;geralt;You're a dick. With balls.
378;1;2;Kaer Morhen;Torque the Sylvan;Balls I got from humans,
379;1;2;Kaer Morhen;Torque the Sylvan;who left our food filled with iron meant to poison me!
380;1;2;Kaer Morhen;geralt;Ow!
381;1;2;Kaer Morhen;Torque the Sylvan;Did your mother fuck a snowman?
382;1;2;Kaer Morhen;geralt;You are intelligent, I'll give you that.
383;1;2;Kaer Morhen;geralt;So I won't kill you, but you can't stay here.
384;1;2;Kaer Morhen;elf;Neither can you.
385;1;2;Kaer Morhen;tissaia;Look into her eyes.
386;1;2;Kaer Morhen;tissaia;Look until a door becomes a window.
387;1;2;Kaer Morhen;tissaia;Seek to understand your partner's greatest fears.
388;1;2;Kaer Morhen;yennefer;With our eyes?
389;1;2;Kaer Morhen;tissaia;No, piglet. With chaos.
390;1;2;Kaer Morhen;tissaia;Thought transference should flow through you,
391;1;2;Kaer Morhen;tissaia;like learning to dance or swim or kiss.
392;1;2;Kaer Morhen;anica;Come on, you can do it.
393;1;2;Kaer Morhen;;[sighs]
394;1;2;Kaer Morhen;;[sighs]
395;1;2;Kaer Morhen;;[whispering voices]
396;1;2;Kaer Morhen;;...drowning...
397;1;2;Kaer Morhen;yennefer;Anica's worst fear is snakes.
398;1;2;Kaer Morhen;tissaia;Come here.
399;1;2;Kaer Morhen;tissaia;You take weeks to lift your stone.
400;1;2;Kaer Morhen;tissaia;You can't bend water.
401;1;2;Kaer Morhen;tissaia;You struggle to perform the simplest physical tasks.
402;1;2;Kaer Morhen;tissaia;And now you lie to me?
403;1;2;Kaer Morhen;tissaia;Your worst fear makes such sense.
404;1;2;Kaer Morhen;tissaia;Even if you were a beauty, still, no one would love you.
405;1;2;Kaer Morhen;yennefer;Tissaia's right.
406;1;2;Kaer Morhen;yennefer;I've been here for weeks and can barely do shit.
407;1;2;Kaer Morhen;istredd;See, my thought transference trial at Ban Ard took... three days.
408;1;2;Kaer Morhen;istredd;Boy I was paired with had a phobia of cheese.
409;1;2;Kaer Morhen;yennefer;I want to be good. Good at something.
410;1;2;Kaer Morhen;istredd;You'll get there.
411;1;2;Kaer Morhen;istredd;I didn't give up.
412;1;2;Kaer Morhen;istredd;Now I can read minds.
413;1;2;Kaer Morhen;istredd;Great. Is that what you're doing?
414;1;2;Kaer Morhen;;[sighs]
415;1;2;Kaer Morhen;istredd;You can read me, if you like.
416;1;2;Kaer Morhen;;[scoffs]
417;1;2;Kaer Morhen;yennefer;I don't think it's working.
418;1;2;Kaer Morhen;istredd;You can see.
419;1;2;Kaer Morhen;istredd;You can see.
420;1;2;Kaer Morhen;istredd;Just...
421;1;2;Kaer Morhen;istredd;[sighs] Just look past.
422;1;2;Kaer Morhen;yennefer;I see them.
423;1;2;Kaer Morhen;yennefer;What are they?
424;1;2;Kaer Morhen;istredd;Moon jellyfish.
425;1;2;Kaer Morhen;yennefer;I... I can hear them.
426;1;2;Kaer Morhen;istredd;Cicadas in summer.
427;1;2;Kaer Morhen;;[gasps]
428;1;2;Kaer Morhen;yennefer;I can taste it.
429;1;2;Kaer Morhen;;[laughs]
430;1;2;Kaer Morhen;;Hmm.
431;1;2;Kaer Morhen;;[both sigh]
432;1;2;Kaer Morhen;istredd;It's warm bread.
433;1;2;Kaer Morhen;yennefer;Are these the things you love?
434;1;2;Kaer Morhen;istredd;These are the things I thought you would love.
435;1;2;Kaer Morhen;;[sighs]
436;1;2;Kaer Morhen;woman;So tired.
437;1;2;Kaer Morhen;woman;But I can't sleep, either.
438;1;2;Kaer Morhen;woman;You're still scared, aren't you?
439;1;2;Kaer Morhen;woman;Well, you're safe now.
440;1;2;Kaer Morhen;woman;I've got you.
441;1;2;Kaer Morhen;ciri;I'm looking for...
442;1;2;Kaer Morhen;ciri;for Geralt of Rivia.
443;1;2;Kaer Morhen;ciri;Do you know him?
444;1;2;Kaer Morhen;woman;Afraid I don't.
445;1;2;Kaer Morhen;woman;He's a knight?
446;1;2;Kaer Morhen;ciri;I don't know.
447;1;2;Kaer Morhen;woman;What about your mother or your father?
448;1;2;Kaer Morhen;ciri;My parents died when I was a baby.
449;1;2;Kaer Morhen;ciri;My grandmother took care of me.
450;1;2;Kaer Morhen;woman;Where is she?
451;1;2;Kaer Morhen;ciri;She, um...
452;1;2;Kaer Morhen;ciri;died.
453;1;2;Kaer Morhen;ciri;In the Nilfgaard attack.
454;1;2;Kaer Morhen;woman;[mother] Oh. I'm so sorry.
455;1;2;Kaer Morhen;ciri;I'm sorry, too.
456;1;2;Kaer Morhen;ciri;For your family.
457;1;2;Kaer Morhen;woman;We'll get through this together.
458;1;2;Kaer Morhen;woman;We take care of our own.
459;1;2;Kaer Morhen;;[sighs]
460;1;2;Kaer Morhen;;[rumbling]
461;1;2;Kaer Morhen;;[thunder crashing]
462;1;2;Kaer Morhen;;[door opens]
463;1;2;Kaer Morhen;tissaia;Get up.
464;1;2;Kaer Morhen;tissaia;Welcome, Fringilla.
465;1;2;Kaer Morhen;tissaia;Welcome, Lark.
466;1;2;Kaer Morhen;tissaia;Welcome, Doralis.
467;1;2;Kaer Morhen;tissaia;Welcome, Sabrina.
468;1;2;Kaer Morhen;tissaia;And welcome back, piglet.
469;1;2;Kaer Morhen;;[thunder claps]
